idx,Year,Month,Day,Hour,Lat,Lon,Wind,Pressure,Type,Count,Name
2167,1871,10,10,600,23.2,-60.0,70,-999,HU,8,UNNAMED
2168,1871,10,10,1200,23.5,-62.0,70,-999,HU,8,UNNAMED
2169,1871,10,10,1800,24.4,-64.1,70,-999,HU,8,UNNAMED
2170,1871,10,11,0,25.9,-66.1,70,-999,HU,8,UNNAMED
2171,1871,10,11,600,27.7,-67.9,70,-999,HU,8,UNNAMED
2172,1871,10,11,1200,29.5,-69.0,70,-999,HU,8,UNNAMED
2173,1871,10,11,1800,31.2,-69.5,70,-999,HU,8,UNNAMED
2174,1871,10,12,0,33.3,-69.8,70,-999,HU,8,UNNAMED
2175,1871,10,12,600,35.5,-69.6,70,-999,HU,8,UNNAMED
2176,1871,10,12,1200,38.0,-68.6,70,-999,HU,8,UNNAMED
2177,1871,10,12,1800,41.5,-66.0,70,-999,HU,8,UNNAMED
2178,1871,10,13,0,45.0,-63.0,70,-999,HU,8,UNNAMED
2179,1871,10,13,600,49.0,-60.0,50,-999,TS,8,UNNAMED
2180,1872,7,9,0,23.5,-92.0,40,-999,TS,1,UNNAMED
2181,1872,7,9,600,24.1,-91.8,40,-999,TS,1,UNNAMED
2182,1872,7,9,1200,24.6,-91.6,40,-999,TS,1,UNNAMED
2183,1872,7,9,1800,25.1,-91.2,40,-999,TS,1,UNNAMED
2184,1872,7,10,0,25.7,-90.8,50,-999,TS,1,UNNAMED
2185,1872,7,10,600,26.3,-90.4,50,-999,TS,1,UNNAMED
2186,1872,7,10,1200,27.0,-90.0,50,-999,TS,1,UNNAMED
2187,1872,7,10,1800,27.7,-89.6,50,-999,TS,1,UNNAMED
2188,1872,7,11,0,28.4,-89.3,50,-999,TS,1,UNNAMED
2189,1872,7,11,500,29.1,-89.1,50,-999,TS,1,UNNAMED
2190,1872,7,11,600,29.2,-89.1,50,-999,TS,1,UNNAMED
2191,1872,7,11,800,30.2,-89.0,50,-999,TS,1,UNNAMED
2192,1872,7,11,1200,30.0,-89.0,50,-999,TS,1,UNNAMED
2193,1872,7,11,1800,30.5,-89.0,50,-999,TS,1,UNNAMED
2194,1872,7,12,0,30.9,-89.0,40,-999,TS,1,UNNAMED
2195,1872,7,12,600,31.3,-89.1,40,-999,TS,1,UNNAMED
2196,1872,7,12,1200,31.6,-89.3,40,-999,TS,1,UNNAMED
2197,1872,7,12,1800,32.0,-89.5,40,-999,TS,1,UNNAMED
2198,1872,7,13,0,32.5,-89.5,30,-999,TD,1,UNNAMED
2199,1872,7,13,600,33.0,-89.4,30,-999,TD,1,UNNAMED
2200,1872,7,13,1200,33.5,-89.0,30,-999,TD,1,UNNAMED
2201,1872,7,13,1800,34.2,-88.5,30,-999,TD,1,UNNAMED
2202,1872,8,20,0,14.3,-29.7,40,-999,TS,2,UNNAMED
2203,1872,8,20,600,14.4,-30.4,40,-999,TS,2,UNNAMED
2204,1872,8,20,1200,14.5,-31.0,40,-999,TS,2,UNNAMED
2205,1872,8,20,1800,14.7,-32.0,40,-999,TS,2,UNNAMED
2206,1872,8,21,0,15.0,-33.4,40,-999,TS,2,UNNAMED
2207,1872,8,21,600,15.3,-34.8,40,-999,TS,2,UNNAMED
2208,1872,8,21,1200,15.4,-35.8,40,-999,TS,2,UNNAMED
2209,1872,8,21,1800,15.6,-36.8,40,-999,TS,2,UNNAMED
2210,1872,8,22,0,15.9,-37.8,50,-999,TS,2,UNNAMED
2211,1872,8,22,600,16.1,-38.9,50,-999,TS,2,UNNAMED
2212,1872,8,22,1200,16.2,-40.2,50,-999,TS,2,UNNAMED
2213,1872,8,22,1800,16.5,-41.4,50,-999,TS,2,UNNAMED
2214,1872,8,23,0,16.7,-42.2,60,-999,TS,2,UNNAMED
2215,1872,8,23,600,17.0,-43.5,60,-999,TS,2,UNNAMED
2216,1872,8,23,1200,17.2,-44.7,60,-999,TS,2,UNNAMED
2217,1872,8,23,1800,17.7,-45.5,60,-999,TS,2,UNNAMED
2218,1872,8,24,0,18.1,-46.7,70,-999,HU,2,UNNAMED
2219,1872,8,24,600,18.5,-47.7,70,-999,HU,2,UNNAMED
2220,1872,8,24,1200,19.0,-48.9,70,-999,HU,2,UNNAMED
2221,1872,8,24,1800,19.4,-49.8,70,-999,HU,2,UNNAMED
2222,1872,8,25,0,19.7,-50.5,70,-999,HU,2,UNNAMED
2223,1872,8,25,600,20.0,-51.4,70,-999,HU,2,UNNAMED
2224,1872,8,25,1200,20.5,-52.5,70,-999,HU,2,UNNAMED
2225,1872,8,25,1800,20.9,-53.3,70,-999,HU,2,UNNAMED
2226,1872,8,26,0,21.2,-54.2,70,-999,HU,2,UNNAMED
2227,1872,8,26,600,21.6,-54.9,70,-999,HU,2,UNNAMED
2228,1872,8,26,1200,22.0,-55.7,70,-999,HU,2,UNNAMED
2229,1872,8,26,1800,22.2,-56.2,70,-999,HU,2,UNNAMED
2230,1872,8,27,0,22.7,-56.9,70,-999,HU,2,UNNAMED
2231,1872,8,27,600,23.1,-57.6,70,-999,HU,2,UNNAMED
2232,1872,8,27,1200,23.7,-58.4,70,-999,HU,2,UNNAMED
2233,1872,8,27,1800,24.0,-58.9,70,-999,HU,2,UNNAMED
2234,1872,8,28,0,24.5,-59.4,80,-999,HU,2,UNNAMED
2235,1872,8,28,600,25.0,-60.0,80,-999,HU,2,UNNAMED
2236,1872,8,28,1200,25.8,-60.8,80,-999,HU,2,UNNAMED
2237,1872,8,28,1800,26.8,-61.4,80,-999,HU,2,UNNAMED
2238,1872,8,29,0,27.9,-61.8,90,-999,HU,2,UNNAMED
2239,1872,8,29,600,28.9,-62.0,90,-999,HU,2,UNNAMED
2240,1872,8,29,1200,30.0,-62.2,90,-999,HU,2,UNNAMED
2241,1872,8,29,1800,30.9,-62.2,90,-999,HU,2,UNNAMED
2242,1872,8,30,0,31.9,-62.3,90,-999,HU,2,UNNAMED
2243,1872,8,30,600,33.0,-62.2,90,-999,HU,2,UNNAMED
2244,1872,8,30,1200,34.5,-62.0,90,-999,HU,2,UNNAMED
2245,1872,8,30,1800,35.7,-61.9,90,-999,HU,2,UNNAMED
2246,1872,8,31,0,37.0,-61.7,90,-999,HU,2,UNNAMED
2247,1872,8,31,600,38.3,-61.2,90,-999,HU,2,UNNAMED
2248,1872,8,31,1200,39.5,-60.5,80,-999,HU,2,UNNAMED
2249,1872,8,31,1800,40.5,-59.4,80,-999,HU,2,UNNAMED
2250,1872,9,1,0,41.9,-57.7,80,-999,HU,2,UNNAMED
2251,1872,9,1,600,43.0,-56.5,80,-999,HU,2,UNNAMED
2252,1872,9,1,1200,44.2,-55.9,70,-999,HU,2,UNNAMED
2253,1872,9,1,1800,44.9,-56.2,70,-999,HU,2,UNNAMED
2254,1872,9,2,0,45.4,-56.8,70,-999,EX,2,UNNAMED
2255,1872,9,2,600,45.7,-57.6,70,-999,EX,2,UNNAMED
2256,1872,9,2,1200,46.5,-58.5,60,-999,EX,2,UNNAMED
2257,1872,9,2,1800,47.5,-59.6,50,-999,EX,2,UNNAMED
2258,1872,9,9,0,12.5,-59.4,40,-999,TS,3,UNNAMED
2259,1872,9,9,600,12.8,-59.7,40,-999,TS,3,UNNAMED
2260,1872,9,9,1200,13.3,-60.0,40,-999,TS,3,UNNAMED
2261,1872,9,9,1800,13.9,-60.3,40,-999,TS,3,UNNAMED
2262,1872,9,10,0,14.4,-60.6,50,-999,TS,3,UNNAMED
2263,1872,9,10,600,15.2,-61.0,50,-999,TS,3,UNNAMED
2264,1872,9,10,1200,16.0,-61.5,50,-999,TS,3,UNNAMED
2265,1872,9,10,1800,16.9,-62.1,50,-999,TS,3,UNNAMED
2266,1872,9,11,0,17.7,-62.7,60,-999,TS,3,UNNAMED
2267,1872,9,11,600,18.7,-63.1,60,-999,TS,3,UNNAMED
2268,1872,9,11,1200,19.7,-63.5,60,-999,TS,3,UNNAMED
2269,1872,9,11,1800,20.9,-63.7,60,-999,TS,3,UNNAMED
2270,1872,9,12,0,21.6,-63.8,70,-999,HU,3,UNNAMED
2271,1872,9,12,600,22.5,-63.8,70,-999,HU,3,UNNAMED
2272,1872,9,12,1200,23.2,-63.7,70,-999,HU,3,UNNAMED
2273,1872,9,12,1800,24.0,-63.6,70,-999,HU,3,UNNAMED
2274,1872,9,13,0,24.7,-63.5,70,-999,HU,3,UNNAMED
2275,1872,9,13,600,25.4,-63.3,70,-999,HU,3,UNNAMED
2276,1872,9,13,1200,26.1,-63.2,70,-999,HU,3,UNNAMED
2277,1872,9,13,1800,26.8,-63.1,70,-999,HU,3,UNNAMED
2278,1872,9,14,0,27.4,-63.0,70,-999,HU,3,UNNAMED
2279,1872,9,14,600,28.1,-62.8,70,-999,HU,3,UNNAMED
2280,1872,9,14,1200,28.7,-62.7,70,-999,HU,3,UNNAMED
2281,1872,9,14,1800,29.6,-62.5,70,-999,HU,3,UNNAMED
2282,1872,9,15,0,30.3,-62.4,70,-999,HU,3,UNNAMED
2283,1872,9,15,600,31.0,-62.3,70,-999,HU,3,UNNAMED
2284,1872,9,15,1200,31.7,-62.2,70,-999,HU,3,UNNAMED
2285,1872,9,15,1800,32.2,-62.1,70,-999,HU,3,UNNAMED
2286,1872,9,16,0,32.8,-61.9,70,-999,HU,3,UNNAMED
2287,1872,9,16,600,33.5,-61.8,70,-999,HU,3,UNNAMED
2288,1872,9,16,1200,34.0,-61.7,70,-999,HU,3,UNNAMED
2289,1872,9,16,1800,34.5,-61.5,70,-999,HU,3,UNNAMED
2290,1872,9,17,0,35.3,-61.1,70,-999,HU,3,UNNAMED
2291,1872,9,17,600,36.0,-60.7,70,-999,HU,3,UNNAMED
2292,1872,9,17,1200,37.0,-60.1,70,-999,HU,3,UNNAMED
2293,1872,9,17,1800,37.7,-59.7,70,-999,HU,3,UNNAMED
2294,1872,9,18,0,38.3,-59.4,70,-999,HU,3,UNNAMED
2295,1872,9,18,600,38.9,-59.1,70,-999,HU,3,UNNAMED
2296,1872,9,18,1200,39.5,-58.7,70,-999,HU,3,UNNAMED
2297,1872,9,18,1800,40.0,-58.4,70,-999,HU,3,UNNAMED
2298,1872,9,19,0,40.9,-58.0,70,-999,HU,3,UNNAMED
2299,1872,9,19,600,41.5,-57.4,70,-999,HU,3,UNNAMED
2300,1872,9,19,1200,42.0,-56.9,70,-999,HU,3,UNNAMED
2301,1872,9,19,1800,42.5,-56.4,70,-999,HU,3,UNNAMED
2302,1872,9,20,0,43.0,-56.0,70,-999,HU,3,UNNAMED
2303,1872,9,20,600,43.3,-55.5,70,-999,HU,3,UNNAMED
2304,1872,9,20,1200,43.7,-55.0,70,-999,HU,3,UNNAMED
2305,1872,9,20,1800,44.2,-54.5,70,-999,HU,3,UNNAMED
2306,1872,9,30,0,13.0,-31.7,40,-999,TS,4,UNNAMED
2307,1872,9,30,600,13.4,-32.7,40,-999,TS,4,UNNAMED
2308,1872,9,30,1200,13.8,-33.7,40,-999,TS,4,UNNAMED
2309,1872,9,30,1800,14.4,-34.7,40,-999,TS,4,UNNAMED
2310,1872,10,1,0,15.3,-36.0,50,-999,TS,4,UNNAMED
2311,1872,10,1,600,16.2,-37.4,50,-999,TS,4,UNNAMED
2312,1872,10,1,1200,17.2,-38.7,50,-999,TS,4,UNNAMED
2313,1872,10,1,1800,17.9,-39.5,50,-999,TS,4,UNNAMED
2314,1872,10,2,0,18.5,-40.3,60,-999,TS,4,UNNAMED
2315,1872,10,2,600,19.1,-41.0,60,-999,TS,4,UNNAMED
2316,1872,10,2,1200,20.0,-42.0,60,-999,TS,4,UNNAMED
2317,1872,10,2,1800,21.0,-42.9,60,-999,TS,4,UNNAMED
2318,1872,10,3,0,22.0,-43.8,70,-999,HU,4,UNNAMED
2319,1872,10,3,600,23.1,-44.8,70,-999,HU,4,UNNAMED
2320,1872,10,3,1200,24.0,-45.7,70,-999,HU,4,UNNAMED
2321,1872,10,3,1800,25.1,-46.5,70,-999,HU,4,UNNAMED
2322,1872,10,4,0,26.4,-47.2,70,-999,HU,4,UNNAMED
2323,1872,10,4,600,27.7,-48.0,70,-999,HU,4,UNNAMED
2324,1872,10,4,1200,29.0,-48.8,70,-999,HU,4,UNNAMED
2325,1872,10,4,1800,30.3,-49.4,70,-999,HU,4,UNNAMED
2326,1872,10,5,0,31.7,-49.8,70,-999,HU,4,UNNAMED
2327,1872,10,5,600,33.0,-50.0,70,-999,HU,4,UNNAMED
2328,1872,10,5,1200,34.5,-49.9,70,-999,HU,4,UNNAMED
2329,1872,10,5,1800,36.4,-48.8,70,-999,HU,4,UNNAMED
2330,1872,10,6,0,38.2,-46.4,70,-999,HU,4,UNNAMED
2331,1872,10,6,600,39.3,-43.8,70,-999,HU,4,UNNAMED
2332,1872,10,6,1200,40.0,-41.0,70,-999,HU,4,UNNAMED
2333,1872,10,6,1800,40.5,-38.0,70,-999,HU,4,UNNAMED
2334,1872,10,22,0,23.4,-89.3,40,-999,TS,5,UNNAMED
2335,1872,10,22,600,24.0,-88.3,40,-999,TS,5,UNNAMED
2336,1872,10,22,1200,24.7,-87.3,40,-999,TS,5,UNNAMED
2337,1872,10,22,1800,25.7,-86.2,40,-999,TS,5,UNNAMED
2338,1872,10,23,0,26.7,-84.8,50,-999,TS,5,UNNAMED
2339,1872,10,23,600,27.6,-83.3,50,-999,TS,5,UNNAMED
2340,1872,10,23,800,27.9,-82.7,50,-999,TS,5,UNNAMED
2341,1872,10,23,1200,28.4,-81.8,40,-999,TS,5,UNNAMED
2342,1872,10,23,1800,29.0,-80.3,40,-999,TS,5,UNNAMED
2343,1872,10,24,0,30.0,-79.0,50,-999,TS,5,UNNAMED
2344,1872,10,24,600,31.3,-78.5,60,-999,TS,5,UNNAMED
2345,1872,10,24,1200,32.6,-78.2,70,-999,HU,5,UNNAMED
2346,1872,10,24,1800,33.6,-77.9,60,-999,TS,5,UNNAMED
2347,1872,10,25,0,34.3,-77.7,50,-999,TS,5,UNNAMED
2348,1872,10,25,100,34.4,-77.7,50,-999,TS,5,UNNAMED
2349,1872,10,25,600,35.0,-77.5,50,-999,TS,5,UNNAMED
2350,1872,10,25,1200,35.7,-77.2,40,-999,TS,5,UNNAMED
2351,1872,10,25,1800,36.5,-76.9,40,-999,TS,5,UNNAMED
2352,1872,10,26,0,37.5,-76.5,40,-999,TS,5,UNNAMED
2353,1872,10,26,600,38.6,-75.8,40,-999,TS,5,UNNAMED
2354,1872,10,26,1200,39.7,-74.8,40,-999,TS,5,UNNAMED
2355,1872,10,26,1800,40.6,-73.8,40,-999,TS,5,UNNAMED
2356,1872,10,27,0,41.3,-72.6,40,-999,TS,5,UNNAMED
2357,1872,10,27,600,41.8,-71.3,40,-999,TS,5,UNNAMED
2358,1872,10,27,1200,42.4,-69.2,40,-999,EX,5,UNNAMED
2359,1872,10,27,1800,42.9,-67.2,40,-999,EX,5,UNNAMED
2360,1872,10,28,0,43.6,-65.0,40,-999,EX,5,UNNAMED
2361,1872,10,28,600,44.5,-62.5,40,-999,EX,5,UNNAMED
2362,1873,6,1,600,24.2,-78.8,40,-999,TS,1,UNNAMED
2363,1873,6,1,1200,25.6,-78.6,40,-999,TS,1,UNNAMED
2364,1873,6,1,1800,26.9,-78.5,40,-999,TS,1,UNNAMED
2365,1873,6,2,0,28.6,-78.6,40,-999,TS,1,UNNAMED
2366,1873,6,2,600,30.1,-79.9,40,-999,TS,1,UNNAMED
2367,1873,6,2,1100,30.8,-81.4,40,-999,TS,1,UNNAMED
2368,1873,6,2,1200,31.0,-81.8,40,-999,TS,1,UNNAMED
2369,1873,6,2,1800,31.7,-83.8,30,-999,TD,1,UNNAMED
2370,1873,8,13,0,13.9,-25.0,40,-999,TS,2,UNNAMED
2371,1873,8,13,600,14.0,-26.0,40,-999,TS,2,UNNAMED
2372,1873,8,13,1200,14.0,-27.0,40,-999,TS,2,UNNAMED
2373,1873,8,13,1800,14.1,-28.1,40,-999,TS,2,UNNAMED
2374,1873,8,14,0,14.1,-29.3,50,-999,TS,2,UNNAMED
2375,1873,8,14,600,14.2,-30.6,50,-999,TS,2,UNNAMED
2376,1873,8,14,1200,14.3,-32.0,50,-999,TS,2,UNNAMED
2377,1873,8,14,1800,14.4,-33.0,50,-999,TS,2,UNNAMED
2378,1873,8,15,0,14.5,-34.4,50,-999,TS,2,UNNAMED
2379,1873,8,15,600,14.5,-35.9,50,-999,TS,2,UNNAMED
2380,1873,8,15,1200,14.5,-37.3,50,-999,TS,2,UNNAMED
2381,1873,8,15,1800,14.6,-38.4,50,-999,TS,2,UNNAMED
2382,1873,8,16,0,14.7,-39.7,60,-999,TS,2,UNNAMED
2383,1873,8,16,600,14.8,-41.2,60,-999,TS,2,UNNAMED
2384,1873,8,16,1200,15.0,-42.7,60,-999,TS,2,UNNAMED
2385,1873,8,16,1800,15.3,-44.0,60,-999,TS,2,UNNAMED
2386,1873,8,17,0,15.6,-45.5,70,-999,HU,2,UNNAMED
2387,1873,8,17,600,16.0,-47.0,70,-999,HU,2,UNNAMED
2388,1873,8,17,1200,16.5,-49.0,70,-999,HU,2,UNNAMED
2389,1873,8,17,1800,16.9,-50.5,70,-999,HU,2,UNNAMED
2390,1873,8,18,0,17.5,-52.0,70,-999,HU,2,UNNAMED
2391,1873,8,18,600,18.2,-53.6,70,-999,HU,2,UNNAMED
2392,1873,8,18,1200,18.7,-55.0,70,-999,HU,2,UNNAMED
2393,1873,8,18,1800,19.5,-56.4,70,-999,HU,2,UNNAMED
2394,1873,8,19,0,20.2,-57.9,80,-999,HU,2,UNNAMED
2395,1873,8,19,600,21.2,-59.5,80,-999,HU,2,UNNAMED
2396,1873,8,19,1200,22.0,-61.0,80,-999,HU,2,UNNAMED
2397,1873,8,19,1800,22.9,-62.1,80,-999,HU,2,UNNAMED
2398,1873,8,20,0,23.9,-63.5,80,-999,HU,2,UNNAMED
2399,1873,8,20,600,24.9,-64.6,80,-999,HU,2,UNNAMED
2400,1873,8,20,1200,26.0,-65.6,80,-999,HU,2,UNNAMED
2401,1873,8,20,1800,26.8,-66.6,80,-999,HU,2,UNNAMED
2402,1873,8,21,0,27.8,-67.3,90,-999,HU,2,UNNAMED
2403,1873,8,21,600,29.0,-67.8,90,-999,HU,2,UNNAMED
2404,1873,8,21,1200,30.3,-68.2,90,-999,HU,2,UNNAMED
2405,1873,8,21,1800,31.0,-68.4,90,-999,HU,2,UNNAMED
2406,1873,8,22,0,31.7,-68.5,90,-999,HU,2,UNNAMED
2407,1873,8,22,600,32.5,-68.6,90,-999,HU,2,UNNAMED
2408,1873,8,22,1200,33.3,-68.5,90,-999,HU,2,UNNAMED
2409,1873,8,22,1800,34.3,-68.3,90,-999,HU,2,UNNAMED
2410,1873,8,23,0,35.2,-68.0,100,-999,HU,2,UNNAMED
2411,1873,8,23,600,36.0,-67.6,100,-999,HU,2,UNNAMED
2412,1873,8,23,1200,37.0,-67.0,100,-999,HU,2,UNNAMED
2413,1873,8,23,1800,38.3,-66.4,100,-999,HU,2,UNNAMED
2414,1873,8,24,0,39.5,-65.8,100,-999,HU,2,UNNAMED
2415,1873,8,24,600,40.9,-64.6,100,-999,HU,2,UNNAMED
2416,1873,8,24,1200,42.0,-63.5,90,-999,HU,2,UNNAMED
2417,1873,8,24,1800,43.0,-61.4,90,-999,HU,2,UNNAMED
2418,1873,8,25,0,43.7,-58.9,90,962,HU,2,UNNAMED
2419,1873,8,25,600,44.4,-56.6,90,-999,HU,2,UNNAMED
2420,1873,8,25,1200,45.0,-55.0,80,-999,HU,2,UNNAMED
2421,1873,8,25,1800,45.7,-54.3,80,-999,HU,2,UNNAMED
2422,1873,8,26,0,46.0,-54.1,80,-999,HU,2,UNNAMED
2423,1873,8,26,600,46.5,-54.1,80,-999,HU,2,UNNAMED
2424,1873,8,26,1200,47.0,-54.0,70,-999,HU,2,UNNAMED
2425,1873,8,26,1800,47.4,-54.0,70,-999,HU,2,UNNAMED
2426,1873,8,27,0,47.8,-53.9,70,-999,HU,2,UNNAMED
2427,1873,8,27,600,48.2,-53.7,70,-999,HU,2,UNNAMED
2428,1873,8,27,1200,48.5,-53.5,60,-999,EX,2,UNNAMED
2429,1873,8,27,1800,49.4,-52.6,60,-999,EX,2,UNNAMED
2430,1873,8,28,0,50.4,-51.3,60,-999,EX,2,UNNAMED
2431,1873,8,28,600,51.0,-49.8,60,-999,EX,2,UNNAMED
2432,1873,8,28,1200,52.0,-48.0,50,-999,EX,2,UNNAMED
2433,1873,8,28,1800,53.0,-46.0,50,-999,EX,2,UNNAMED
2434,1873,9,18,0,22.7,-89.9,70,-999,HU,3,UNNAMED
2435,1873,9,18,600,23.5,-89.9,70,-999,HU,3,UNNAMED
2436,1873,9,18,1200,24.5,-89.6,70,-999,HU,3,UNNAMED
2437,1873,9,18,1800,25.7,-88.9,70,-999,HU,3,UNNAMED
2438,1873,9,19,0,26.8,-87.8,70,-999,HU,3,UNNAMED
2439,1873,9,19,600,27.9,-86.6,70,-999,HU,3,UNNAMED
2440,1873,9,19,1200,29.1,-85.1,70,-999,HU,3,UNNAMED
2441,1873,9,19,1500,29.9,-84.4,70,-999,HU,3,UNNAMED
2442,1873,9,19,1800,30.7,-83.4,60,-999,TS,3,UNNAMED
2443,1873,9,20,0,32.5,-80.6,50,-999,TS,3,UNNAMED
2444,1873,9,20,600,33.5,-77.8,60,-999,TS,3,UNNAMED
2445,1873,9,20,1200,34.2,-74.5,70,-999,HU,3,UNNAMED
2446,1873,9,20,1800,34.5,-70.3,70,-999,HU,3,UNNAMED
2447,1873,9,22,0,22.2,-86.1,40,-999,TS,4,UNNAMED
2448,1873,9,22,600,23.2,-86.0,40,-999,TS,4,UNNAMED
2449,1873,9,22,1200,24.2,-85.5,40,-999,TS,4,UNNAMED
2450,1873,9,22,1800,25.0,-85.0,40,-999,TS,4,UNNAMED
2451,1873,9,23,0,26.0,-84.1,50,-999,TS,4,UNNAMED
2452,1873,9,23,600,27.0,-83.4,50,-999,TS,4,UNNAMED
2453,1873,9,23,1000,27.8,-82.8,50,-999,TS,4,UNNAMED
2454,1873,9,23,1200,28.1,-82.6,50,-999,TS,4,UNNAMED
2455,1873,9,23,1800,29.3,-81.3,40,-999,TS,4,UNNAMED
2456,1873,9,24,0,31.1,-79.0,40,-999,TS,4,UNNAMED
2457,1873,9,24,600,32.9,-76.8,40,-999,TS,4,UNNAMED
2458,1873,9,24,1200,34.9,-73.6,50,-999,TS,4,UNNAMED
2459,1873,9,24,1800,36.7,-70.0,50,-999,TS,4,UNNAMED
2460,1873,9,26,0,14.7,-62.3,40,-999,TS,5,UNNAMED
2461,1873,9,26,600,14.8,-63.1,40,-999,TS,5,UNNAMED
2462,1873,9,26,1200,15.0,-64.0,50,-999,TS,5,UNNAMED
2463,1873,9,26,1800,15.3,-65.1,50,-999,TS,5,UNNAMED
2464,1873,9,27,0,15.7,-66.5,60,-999,TS,5,UNNAMED
2465,1873,9,27,600,16.0,-67.6,60,-999,TS,5,UNNAMED
2466,1873,9,27,1200,16.2,-69.0,70,-999,HU,5,UNNAMED
2467,1873,9,27,1800,16.6,-70.1,70,-999,HU,5,UNNAMED
2468,1873,9,28,0,16.9,-71.1,80,-999,HU,5,UNNAMED
2469,1873,9,28,600,17.4,-72.3,90,-999,HU,5,UNNAMED
2470,1873,9,28,1200,18.0,-73.0,100,-999,HU,5,UNNAMED
2471,1873,9,28,1800,19.0,-73.9,90,-999,HU,5,UNNAMED
2472,1873,9,29,0,19.7,-74.5,90,-999,HU,5,UNNAMED
2473,1873,9,29,600,20.2,-75.5,80,-999,HU,5,UNNAMED
2474,1873,9,29,1200,20.2,-76.5,60,-999,TS,5,UNNAMED
2475,1873,9,29,1800,20.2,-77.1,50,-999,TS,5,UNNAMED
2476,1873,9,30,0,20.1,-77.8,40,-999,TS,5,UNNAMED
2477,1873,9,30,600,20.0,-78.4,40,-999,TS,5,UNNAMED
2478,1873,9,30,1200,20.0,-79.0,40,-999,TS,5,UNNAMED
2479,1873,9,30,1800,20.1,-79.6,40,-999,TS,5,UNNAMED
2480,1873,10,1,0,20.1,-80.1,40,-999,TS,5,UNNAMED
2481,1873,10,1,600,20.1,-80.6,40,-999,TS,5,UNNAMED
2482,1873,10,1,1200,20.0,-81.0,40,-999,TS,5,UNNAMED
2483,1873,10,1,1800,20.0,-81.4,40,-999,TS,5,UNNAMED
2484,1873,10,2,0,20.0,-81.8,50,-999,TS,5,UNNAMED
2485,1873,10,2,600,20.0,-82.1,50,-999,TS,5,UNNAMED
2486,1873,10,2,1200,20.0,-82.5,50,-999,TS,5,UNNAMED
2487,1873,10,2,1800,20.0,-82.8,50,-999,TS,5,UNNAMED
2488,1873,10,3,0,20.0,-83.1,60,-999,TS,5,UNNAMED
2489,1873,10,3,600,20.0,-83.6,60,-999,TS,5,UNNAMED
2490,1873,10,3,1200,20.0,-84.0,70,-999,HU,5,UNNAMED
2491,1873,10,3,1800,20.0,-84.6,70,-999,HU,5,UNNAMED
2492,1873,10,4,0,20.0,-85.1,70,-999,HU,5,UNNAMED
2493,1873,10,4,600,20.1,-85.6,70,-999,HU,5,UNNAMED
2494,1873,10,4,1200,20.2,-86.0,80,-999,HU,5,UNNAMED
2495,1873,10,4,1800,20.4,-86.1,80,-999,HU,5,UNNAMED
2496,1873,10,5,0,20.8,-86.4,80,-999,HU,5,UNNAMED
2497,1873,10,5,600,21.2,-86.5,80,-999,HU,5,UNNAMED
2498,1873,10,5,1200,21.5,-86.5,90,-999,HU,5,UNNAMED
2499,1873,10,5,1800,21.9,-86.4,90,-999,HU,5,UNNAMED
2500,1873,10,6,0,22.4,-86.1,90,-999,HU,5,UNNAMED
2501,1873,10,6,600,23.0,-85.9,90,-999,HU,5,UNNAMED
2502,1873,10,6,1200,23.7,-85.5,100,-999,HU,5,UNNAMED
2503,1873,10,6,1800,24.7,-84.1,100,-999,HU,5,UNNAMED
2504,1873,10,7,0,26.2,-82.5,100,959,HU,5,UNNAMED
2505,1873,10,7,100,26.5,-82.2,100,959,HU,5,UNNAMED
2506,1873,10,7,600,28.1,-80.3,80,-999,HU,5,UNNAMED
2507,1873,10,7,1200,29.7,-78.6,80,-999,HU,5,UNNAMED
2508,1873,10,7,1800,31.1,-77.1,80,-999,HU,5,UNNAMED
2509,1873,10,8,0,32.4,-75.6,90,-999,HU,5,UNNAMED
2510,1873,10,8,600,33.7,-74.1,90,-999,HU,5,UNNAMED
2511,1873,10,8,1200,35.0,-72.6,80,-999,HU,5,UNNAMED
2512,1873,10,8,1800,36.3,-70.9,80,-999,HU,5,UNNAMED
2513,1873,10,9,0,37.5,-68.5,70,-999,HU,5,UNNAMED
2514,1873,10,9,600,38.8,-66.1,70,-999,HU,5,UNNAMED
2515,1873,10,9,1200,39.5,-64.5,60,-999,EX,5,UNNAMED
2516,1873,10,9,1800,40.0,-63.0,60,-999,EX,5,UNNAMED
2517,1873,10,10,0,40.5,-61.5,60,-999,EX,5,UNNAMED
2518,1873,10,10,600,41.0,-60.0,60,-999,EX,5,UNNAMED
2519,1874,7,2,0,25.8,-85.1,40,-999,TS,1,UNNAMED
2520,1874,7,2,600,26.2,-85.9,40,-999,TS,1,UNNAMED
2521,1874,7,2,1200,26.7,-86.6,40,-999,TS,1,UNNAMED
2522,1874,7,2,1800,27.1,-87.4,40,-999,TS,1,UNNAMED
2523,1874,7,3,0,27.4,-88.3,50,-999,TS,1,UNNAMED
2524,1874,7,3,600,27.7,-89.1,50,-999,TS,1,UNNAMED
2525,1874,7,3,1200,27.8,-90.1,50,-999,TS,1,UNNAMED
2526,1874,7,3,1800,27.9,-91.3,50,-999,TS,1,UNNAMED
2527,1874,7,4,0,27.9,-92.5,50,-999,TS,1,UNNAMED
2528,1874,7,4,600,27.9,-93.8,50,-999,TS,1,UNNAMED
